Date - MST,Date,Hourly Profile,Season,Date (MPT),Date (MST),Calgary,Central,Edmonton,Losses,Northeast,Northwest,South,System Load
7/21/2021 4:00:00 AM,7/21/2021,OFF PEAK,SUMMER,7/21/2021 5:00:00 AM,7/21/2021 4:00:00 AM,973.5014111,1116.2054067,1221.451859,189.8418425,1154.5779426,777.1562568,924.8018897,6357.5366084
7/21/2021 5:00:00 AM,7/21/2021,OFF PEAK,SUMMER,7/21/2021 6:00:00 AM,7/21/2021 5:00:00 AM,1073.6904034,1117.5074824,1297.4101987,247.8440046,1152.3013217,790.2357004,958.514451,6637.5035622
7/21/2021 6:00:00 AM,7/21/2021,ON PEAK,SUMMER,7/21/2021 7:00:00 AM,7/21/2021 6:00:00 AM,1178.7837018,1155.8792331,1418.796568,188.9417083,1172.1749368,801.6125296,983.4885556,6899.6772332
7/21/2021 7:00:00 AM,7/21/2021,ON PEAK,SUMMER,7/21/2021 8:00:00 AM,7/21/2021 7:00:00 AM,1259.5539144,1187.9138823,1519.2613211,180.2650416,1164.3814052,803.2549407,1000.7141089,7115.3446142
7/21/2021 8:00:00 AM,7/21/2021,ON PEAK,SUMMER,7/21/2021 9:00:00 AM,7/21/2021 8:00:00 AM,1320.9444018,1171.1891056,1577.263776,184.9674557,1158.8507573,788.4414692,995.5900904,7197.247056
7/21/2021 9:00:00 AM,7/21/2021,ON PEAK,SUMMER,7/21/2021 10:00:00 AM,7/21/2021 9:00:00 AM,1379.0031789,1194.699927,1626.5709532,171.9819599,1160.2602011,794.5131048,983.2142628,7310.2435877
7/21/2021 10:00:00 AM,7/21/2021,ON PEAK,SUMMER,7/21/2021 11:00:00 AM,7/21/2021 10:00:00 AM,1412.7851942,1242.9847016,1660.0079861,208.1234028,1173.462396,777.561978,997.9398842,7472.8655429
7/21/2021 11:00:00 AM,7/21/2021,ON PEAK,SUMMER,7/21/2021 12:00:00 PM,7/21/2021 11:00:00 AM,1444.4716306,1262.6679254,1674.0877258,219.395479,1186.1015888,747.5611636,1013.1629418,7547.448455
7/21/2021 12:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 1:00:00 PM,7/21/2021 12:00:00 PM,1455.8798729,1269.0438524,1722.3671292,248.9521372,1195.1450863,762.6147916,1029.6263749,7683.6292445
7/21/2021 1:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 2:00:00 PM,7/21/2021 1:00:00 PM,1453.3254706,1249.8692467,1707.7336269,194.4232355,1192.6191437,782.6034422,1038.9200923,7619.4942579
7/21/2021 2:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 3:00:00 PM,7/21/2021 2:00:00 PM,1482.6794027,1238.7279187,1707.9860089,187.2699753,1206.9324581,794.3852665,1039.9071817,7657.8882119
7/21/2021 3:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 4:00:00 PM,7/21/2021 3:00:00 PM,1507.4833602,1264.5845263,1711.1722206,194.1755724,1221.9363055,801.4909744,1080.7213345,7781.5642939
7/21/2021 4:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 5:00:00 PM,7/21/2021 4:00:00 PM,1534.6208324,1279.536108,1713.8474499,213.0722644,1227.0660492,787.4539596,1077.0744327,7832.6710962
7/21/2021 5:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 6:00:00 PM,7/21/2021 5:00:00 PM,1477.954354,1284.7478865,1669.4232148,195.2989141,1229.7710657,766.6264503,1079.4948212,7703.3167066
7/21/2021 6:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 7:00:00 PM,7/21/2021 6:00:00 PM,1425.2662195,1297.6831739,1630.6397457,180.4982758,1229.4588386,767.2744586,1076.1518389,7606.972551
7/21/2021 7:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 8:00:00 PM,7/21/2021 7:00:00 PM,1347.872867,1261.0286819,1571.418507,219.5927499,1213.2612057,708.7518951,1059.0908991,7381.0168057
7/21/2021 8:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 9:00:00 PM,7/21/2021 8:00:00 PM,1294.0727938,1274.4985323,1571.8205109,231.680881,1219.1627691,704.5519478,1036.5933507,7332.3807856
7/21/2021 9:00:00 PM,7/21/2021,ON PEAK,SUMMER,7/21/2021 10:00:00 PM,7/21/2021 9:00:00 PM,1233.5211645,1259.6158503,1509.3402112,266.9436577,1201.4027076,722.3373863,1022.0622169,7215.2231945
7/21/2021 10:00:00 PM,7/21/2021,OFF PEAK,SUMMER,7/21/2021 11:00:00 PM,7/21/2021 10:00:00 PM,1115.7223072,1195.8391147,1373.5594505,273.8782429,1181.9366368,744.4579249,979.9296213,6865.3232983
7/21/2021 11:00:00 PM,7/21/2021,OFF PEAK,SUMMER,7/22/2021 12:00:00 AM,7/21/2021 11:00:00 PM,1014.7636619,1193.784262,1313.7735132,191.7554655,1169.2244474,744.1839774,947.944585,6575.4299124
7/22/2021 12:00:00 AM,7/22/2021,OFF PEAK,SUMMER,7/22/2021 1:00:00 AM,7/22/2021 12:00:00 AM,949.1023184,1181.225463,1250.4745508,217.6017307,1146.1242378,756.9770793,917.9932153,6419.4985953
7/22/2021 1:00:00 AM,7/22/2021,OFF PEAK,SUMMER,7/22/2021 2:00:00 AM,7/22/2021 1:00:00 AM,912.0986373,1163.2693218,1215.266797,222.3640799,1138.00307,763.0443758,917.9564048,6332.0026866
7/22/2021 2:00:00 AM,7/22/2021,OFF PEAK,SUMMER,7/22/2021 3:00:00 AM,7/22/2021 2:00:00 AM,893.3386854,1157.9306264,1204.6080696,188.7699939,1113.6788068,845.6000116,910.3280404,6314.2542341
7/22/2021 3:00:00 AM,7/22/2021,OFF PEAK,SUMMER,7/22/2021 4:00:00 AM,7/22/2021 3:00:00 AM,902.0531398,1162.5828197,1206.2233712,180.3438004,1050.4729725,804.9894702,912.4685273,6219.1341011
7/22/2021 4:00:00 AM,7/22/2021,OFF PEAK,SUMMER,7/22/2021 5:00:00 AM,7/22/2021 4:00:00 AM,941.4275882,1142.9583106,1226.6956531,183.077478,1033.9823534,838.6072538,910.6269089,6277.375546
7/22/2021 5:00:00 AM,7/22/2021,OFF PEAK,SUMMER,7/22/2021 6:00:00 AM,7/22/2021 5:00:00 AM,1023.4231215,1148.95899,1289.8785157,186.0695382,1085.3369401,791.4655573,908.5837581,6433.7164209
7/22/2021 6:00:00 AM,7/22/2021,ON PEAK,SUMMER,7/22/2021 7:00:00 AM,7/22/2021 6:00:00 AM,1128.4808112,1168.3327088,1425.7147862,187.4884959,1107.4134587,771.0258423,918.3249777,6706.7810808
7/22/2021 7:00:00 AM,7/22/2021,ON PEAK,SUMMER,7/22/2021 8:00:00 AM,7/22/2021 7:00:00 AM,1207.1403502,1228.7582727,1531.030476,168.047094,1146.4123574,762.8090137,934.7969191,6978.9944831
7/22/2021 8:00:00 AM,7/22/2021,ON PEAK,SUMMER,7/22/2021 9:00:00 AM,7/22/2021 8:00:00 AM,1254.7726375,1265.3628317,1594.5788712,154.1443972,1159.718176,748.1095743,941.5694811,7118.255969
7/22/2021 9:00:00 AM,7/22/2021,ON PEAK,SUMMER,7/22/2021 10:00:00 AM,7/22/2021 9:00:00 AM,1307.540359,1271.0194431,1645.7263172,177.6993507,1165.6204077,761.5214945,942.6251835,7271.7525557
7/22/2021 10:00:00 AM,7/22/2021,ON PEAK,SUMMER,7/22/2021 11:00:00 AM,7/22/2021 10:00:00 AM,1357.4075913,1294.3906038,1676.2946241,188.2788172,1175.9125347,787.8379055,957.6284715,7437.7505481
7/22/2021 11:00:00 AM,7/22/2021,ON PEAK,SUMMER,7/22/2021 12:00:00 PM,7/22/2021 11:00:00 AM,1401.8327778,1327.276085,1699.8294489,250.0411882,1179.9412237,778.8398157,965.9003241,7603.6608634
7/22/2021 12:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 1:00:00 PM,7/22/2021 12:00:00 PM,1440.7827841,1304.8416873,1708.7790166,222.2790634,1182.7004956,784.1970514,985.4530269,7629.0331253
7/22/2021 1:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 2:00:00 PM,7/22/2021 1:00:00 PM,1461.0763814,1311.3441683,1673.3377077,214.3844101,1182.5909652,788.8922755,996.0521517,7627.6780599
7/22/2021 2:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 3:00:00 PM,7/22/2021 2:00:00 PM,1469.9627504,1303.0342457,1632.9684051,274.1329691,1178.5443295,791.7963358,1009.1646307,7659.6036663
7/22/2021 3:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 4:00:00 PM,7/22/2021 3:00:00 PM,1470.6107919,1295.2710203,1611.9317833,203.0584177,1170.6244115,803.8842889,1020.2168424,7575.597556
7/22/2021 4:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 5:00:00 PM,7/22/2021 4:00:00 PM,1467.1808138,1283.847066,1602.810107,179.7108471,1181.8794612,802.7865242,1036.573624,7554.7884433
7/22/2021 5:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 6:00:00 PM,7/22/2021 5:00:00 PM,1385.9490397,1255.2229959,1556.1078581,179.7705421,1177.1719257,794.1902389,1029.5080993,7377.9206997
7/22/2021 6:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 7:00:00 PM,7/22/2021 6:00:00 PM,1305.5083261,1236.1678705,1520.8466207,167.9342742,1168.0364326,794.3816497,1021.802537,7214.6777108
7/22/2021 7:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 8:00:00 PM,7/22/2021 7:00:00 PM,1231.0765682,1218.9856579,1494.2829006,151.52696,1166.4236404,797.7532943,1015.4488982,7075.4979196
7/22/2021 8:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 9:00:00 PM,7/22/2021 8:00:00 PM,1188.2451001,1216.3072926,1456.5607749,184.0052533,1165.9771516,782.4195796,986.9255584,6980.4407105
7/22/2021 9:00:00 PM,7/22/2021,ON PEAK,SUMMER,7/22/2021 10:00:00 PM,7/22/2021 9:00:00 PM,1140.8908771,1199.7155966,1433.9148135,175.3436559,1181.8909246,786.9110612,984.4829926,6903.1499215
7/22/2021 10:00:00 PM,7/22/2021,OFF PEAK,SUMMER,7/22/2021 11:00:00 PM,7/22/2021 10:00:00 PM,1040.3755284,1181.3995964,1339.6936024,193.0591033,1158.4429687,798.4629024,946.5687784,6658.00248
7/22/2021 11:00:00 PM,7/22/2021,OFF PEAK,SUMMER,7/23/2021 12:00:00 AM,7/22/2021 11:00:00 PM,958.210636,1149.9698607,1256.406304,143.8790285,1142.3695089,804.3664322,921.577795,6376.7795653
7/23/2021 12:00:00 AM,7/23/2021,OFF PEAK,SUMMER,7/23/2021 1:00:00 AM,7/23/2021 12:00:00 AM,907.2216396,1137.3935128,1244.231497,140.8247647,1128.2290115,854.3636173,895.9647444,6308.2287873
7/23/2021 1:00:00 AM,7/23/2021,OFF PEAK,SUMMER,7/23/2021 2:00:00 AM,7/23/2021 1:00:00 AM,874.6521644,1146.9942118,1221.6387853,192.2115081,1117.0374663,862.3512399,884.2778125,6299.1631883
7/23/2021 2:00:00 AM,7/23/2021,OFF PEAK,SUMMER,7/23/2021 3:00:00 AM,7/23/2021 2:00:00 AM,861.5141675,1144.9946681,1198.6483464,180.6831114,1107.7264153,861.7210485,878.9957615,6234.2835187
7/23/2021 3:00:00 AM,7/23/2021,OFF PEAK,SUMMER,7/23/2021 4:00:00 AM,7/23/2021 3:00:00 AM,871.7467798,1142.4228387,1215.5380724,173.8175211,1096.1567414,849.8261031,878.4750178,6227.9830743
7/23/2021 4:00:00 AM,7/23/2021,OFF PEAK,SUMMER,7/23/2021 5:00:00 AM,7/23/2021 4:00:00 AM,911.0129838,1151.6261607,1228.4630692,188.7561176,1105.8844935,802.9604106,888.0412421,6276.7444775
7/23/2021 5:00:00 AM,7/23/2021,OFF PEAK,SUMMER,7/23/2021 6:00:00 AM,7/23/2021 5:00:00 AM,985.5428768,1143.0314084,1303.9847983,186.6261449,1115.8951362,787.9926468,896.1557568,6419.2287682
7/23/2021 6:00:00 AM,7/23/2021,ON PEAK,SUMMER,7/23/2021 7:00:00 AM,7/23/2021 6:00:00 AM,1089.9827461,1160.5541065,1418.055222,181.593309,1110.1989746,797.8297655,905.3526852,6663.5668089
7/23/2021 7:00:00 AM,7/23/2021,ON PEAK,SUMMER,7/23/2021 8:00:00 AM,7/23/2021 7:00:00 AM,1181.9654915,1223.8762108,1518.356523,176.6027896,1089.8226396,790.2435694,907.0448015,6887.9120254
7/23/2021 8:00:00 AM,7/23/2021,ON PEAK,SUMMER,7/23/2021 9:00:00 AM,7/23/2021 8:00:00 AM,1254.7130706,1249.5577496,1605.6637109,177.1522579,1086.2875298,799.2365031,918.4387029,7091.0495248
7/23/2021 9:00:00 AM,7/23/2021,ON PEAK,SUMMER,7/23/2021 10:00:00 AM,7/23/2021 9:00:00 AM,1323.1443376,1261.3746052,1669.5156268,217.7475277,1129.6569212,805.1994021,913.8668621,7320.5052827
7/23/2021 10:00:00 AM,7/23/2021,ON PEAK,SUMMER,7/23/2021 11:00:00 AM,7/23/2021 10:00:00 AM,1371.9248705,1266.6903232,1685.3683648,245.5474562,1205.6704129,818.5898579,922.2132771,7516.0045626
7/23/2021 11:00:00 AM,7/23/2021,ON PEAK,SUMMER,7/23/2021 12:00:00 PM,7/23/2021 11:00:00 AM,1398.4456471,1284.2481939,1715.1179881,261.9026812,1208.9488906,771.2622574,935.4385333,7575.3641916
7/23/2021 12:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 1:00:00 PM,7/23/2021 12:00:00 PM,1420.7238022,1315.2904417,1695.3517772,229.6305316,1195.5174183,807.4142524,948.0332921,7611.9615155
7/23/2021 1:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 2:00:00 PM,7/23/2021 1:00:00 PM,1438.9234018,1328.7942944,1706.4479086,205.6596164,1200.6295017,812.0724682,961.8174109,7654.344602
7/23/2021 2:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 3:00:00 PM,7/23/2021 2:00:00 PM,1452.627225,1347.8577,1728.6750761,224.86812,1202.5977709,799.5973156,968.6917,7724.9149076
7/23/2021 3:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 4:00:00 PM,7/23/2021 3:00:00 PM,1465.0847345,1357.3333382,1730.6689153,204.0748664,1198.8998032,801.5836756,973.5243459,7731.1696791
7/23/2021 4:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 5:00:00 PM,7/23/2021 4:00:00 PM,1468.5584504,1345.9501625,1723.8444446,208.4650999,1191.206731,795.4997106,984.6504444,7718.1750434
7/23/2021 5:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 6:00:00 PM,7/23/2021 5:00:00 PM,1403.429933,1310.1023382,1672.2954459,238.5504995,1193.2602848,766.5709701,990.7413741,7574.9508456
7/23/2021 6:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 7:00:00 PM,7/23/2021 6:00:00 PM,1343.6605801,1259.9292261,1620.6060308,194.0216207,1180.3231718,767.714502,1003.8652811,7370.1204126
7/23/2021 7:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 8:00:00 PM,7/23/2021 7:00:00 PM,1273.6723798,1247.6987666,1624.3790623,195.3044378,1169.6699996,764.5897993,993.2036582,7268.5181036
7/23/2021 8:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 9:00:00 PM,7/23/2021 8:00:00 PM,1217.9838986,1226.2430181,1564.3526811,190.3443083,1180.4125606,763.5510229,975.1743398,7118.0618294
7/23/2021 9:00:00 PM,7/23/2021,ON PEAK,SUMMER,7/23/2021 10:00:00 PM,7/23/2021 9:00:00 PM,1167.901454,1221.6742361,1518.3154165,180.2527948,1172.3962813,780.5376873,980.5309032,7021.6087732
7/23/2021 10:00:00 PM,7/23/2021,OFF PEAK,SUMMER,7/23/2021 11:00:00 PM,7/23/2021 10:00:00 PM,1072.3020435,1186.2010149,1441.5712424,153.4398308,1167.9976,789.0727796,939.59007,6750.1745812
7/23/2021 11:00:00 PM,7/23/2021,OFF PEAK,SUMMER,7/24/2021 12:00:00 AM,7/23/2021 11:00:00 PM,988.0571701,1159.1813074,1335.811466,154.9419888,1170.5155147,776.3677062,900.2908289,6485.1659821
7/24/2021 12:00:00 AM,7/24/2021,OFF PEAK,SUMMER,7/24/2021 1:00:00 AM,7/24/2021 12:00:00 AM,926.3075341,1140.3337614,1261.529486,152.0434165,1166.386793,769.2112031,884.1482205,6299.9604146
7/24/2021 1:00:00 AM,7/24/2021,OFF PEAK,SUMMER,7/24/2021 2:00:00 AM,7/24/2021 1:00:00 AM,887.7229209,1134.3761018,1212.0262735,131.5802618,1155.2795817,757.8411597,866.7169029,6145.5432023
7/24/2021 2:00:00 AM,7/24/2021,OFF PEAK,SUMMER,7/24/2021 3:00:00 AM,7/24/2021 2:00:00 AM,862.1231055,1132.0652382,1176.7150143,152.2522855,1147.7561359,749.5552953,856.3085011,6076.7755758
7/24/2021 3:00:00 AM,7/24/2021,OFF PEAK,SUMMER,7/24/2021 4:00:00 AM,7/24/2021 3:00:00 AM,851.4432405,1122.8418628,1170.7697592,137.0153622,1135.6429541,744.6220826,852.9126762,6015.2479376
7/24/2021 4:00:00 AM,7/24/2021,OFF PEAK,SUMMER,7/24/2021 5:00:00 AM,7/24/2021 4:00:00 AM,856.4226401,1089.9922812,1140.835402,160.982437,1102.4797779,742.36836,843.7678817,5936.8487799
7/24/2021 5:00:00 AM,7/24/2021,OFF PEAK,SUMMER,7/24/2021 6:00:00 AM,7/24/2021 5:00:00 AM,870.7397033,1079.0108049,1155.2574736,137.838586,1091.5833246,747.268738,836.2649026,5917.963533
7/24/2021 6:00:00 AM,7/24/2021,ON PEAK,SUMMER,7/24/2021 7:00:00 AM,7/24/2021 6:00:00 AM,924.7930795,1104.859974,1229.5846214,159.3980816,1110.3272037,728.8508918,841.1936073,6099.0074593
7/24/2021 7:00:00 AM,7/24/2021,ON PEAK,SUMMER,7/24/2021 8:00:00 AM,7/24/2021 7:00:00 AM,998.5830312,1159.9483993,1358.2352939,149.7937331,1110.2390389,740.9384581,858.5427585,6376.280713
7/24/2021 8:00:00 AM,7/24/2021,ON PEAK,SUMMER,7/24/2021 9:00:00 AM,7/24/2021 8:00:00 AM,1080.460257,1183.9616783,1430.3524451,179.0169438,1104.7804304,751.6202066,881.7732726,6611.9652338
7/24/2021 9:00:00 AM,7/24/2021,ON PEAK,SUMMER,7/24/2021 10:00:00 AM,7/24/2021 9:00:00 AM,1157.3533213,1195.520266,1513.9446741,180.4631623,1126.6191122,758.2893624,878.6398635,6810.8297618
7/24/2021 10:00:00 AM,7/24/2021,ON PEAK,SUMMER,7/24/2021 11:00:00 AM,7/24/2021 10:00:00 AM,1212.2449211,1198.9458009,1531.4416326,188.3942251,1149.359956,751.791346,891.4036021,6923.5814838
7/24/2021 11:00:00 AM,7/24/2021,ON PEAK,SUMMER,7/24/2021 12:00:00 PM,7/24/2021 11:00:00 AM,1246.706513,1200.1103406,1519.2778556,243.7895493,1121.4317469,739.6479378,902.1739138,6973.137857
7/24/2021 12:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 1:00:00 PM,7/24/2021 12:00:00 PM,1268.7713079,1207.8012072,1524.5116084,197.1928134,1095.7440051,747.90369,915.2687783,6957.1934103
7/24/2021 1:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 2:00:00 PM,7/24/2021 1:00:00 PM,1292.627782,1205.7689003,1559.6819521,173.9370199,1097.0231288,749.1225987,927.7962629,7005.9576447
7/24/2021 2:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 3:00:00 PM,7/24/2021 2:00:00 PM,1319.1699784,1215.1012746,1575.4369493,176.1270194,1116.7264237,734.1352588,947.966641,7084.6635452
7/24/2021 3:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 4:00:00 PM,7/24/2021 3:00:00 PM,1342.594889,1213.0371697,1596.8118569,180.6223726,1111.6456059,709.944565,979.2249392,7133.8813983
7/24/2021 4:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 5:00:00 PM,7/24/2021 4:00:00 PM,1365.1492084,1225.989941,1596.8165502,210.4252216,1112.9515103,712.7972359,1002.3253133,7226.4549807
7/24/2021 5:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 6:00:00 PM,7/24/2021 5:00:00 PM,1349.9247794,1249.1744415,1549.9057187,199.810881,1088.4805246,702.6717052,1008.3212973,7148.2893477
7/24/2021 6:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 7:00:00 PM,7/24/2021 6:00:00 PM,1305.7229037,1253.309315,1557.0971599,180.4226681,1076.666391,705.3872259,1008.2975421,7086.9032057
7/24/2021 7:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 8:00:00 PM,7/24/2021 7:00:00 PM,1252.5506001,1232.9681421,1517.4219546,191.634812,1058.1497984,728.6785928,997.0492904,6978.4531904
7/24/2021 8:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 9:00:00 PM,7/24/2021 8:00:00 PM,1208.3584478,1224.7722648,1485.4501163,158.4511291,1059.9875838,724.061231,976.0338536,6837.1146264
7/24/2021 9:00:00 PM,7/24/2021,ON PEAK,SUMMER,7/24/2021 10:00:00 PM,7/24/2021 9:00:00 PM,1164.1041161,1227.7946387,1469.0011152,159.2005213,1078.639482,723.0026488,982.5217666,6804.2642887
7/24/2021 10:00:00 PM,7/24/2021,OFF PEAK,SUMMER,7/24/2021 11:00:00 PM,7/24/2021 10:00:00 PM,1073.8848604,1191.3805198,1385.2030376,136.3625157,1083.1163253,771.7083387,934.1490795,6575.804677
7/24/2021 11:00:00 PM,7/24/2021,OFF PEAK,SUMMER,7/25/2021 12:00:00 AM,7/24/2021 11:00:00 PM,990.5324823,1162.8190927,1323.8195694,159.8623539,1059.1169486,767.8797307,900.8704214,6364.900599
7/25/2021 12:00:00 AM,7/25/2021,OFF PEAK,SUMMER,7/25/2021 1:00:00 AM,7/25/2021 12:00:00 AM,933.3791718,1143.3836158,1271.5735296,172.2558312,1036.6669378,752.7434557,877.301963,6187.3045049
7/25/2021 1:00:00 AM,7/25/2021,OFF PEAK,SUMMER,7/25/2021 2:00:00 AM,7/25/2021 1:00:00 AM,894.2786655,1138.241801,1232.9912949,157.2256505,1060.5644455,750.6474126,871.3101135,6105.2593835
7/25/2021 2:00:00 AM,7/25/2021,OFF PEAK,SUMMER,7/25/2021 3:00:00 AM,7/25/2021 2:00:00 AM,869.9263627,1139.2233212,1210.7769283,164.8449174,1072.0481006,753.3522078,862.3599936,6072.5318316
7/25/2021 3:00:00 AM,7/25/2021,OFF PEAK,SUMMER,7/25/2021 4:00:00 AM,7/25/2021 3:00:00 AM,855.98875,1127.2922697,1200.2471653,183.5971315,1077.2857944,750.0945575,857.2216871,6051.7273555
7/25/2021 4:00:00 AM,7/25/2021,OFF PEAK,SUMMER,7/25/2021 5:00:00 AM,7/25/2021 4:00:00 AM,857.5510378,1105.9303332,1200.6766269,190.933512,1069.4944293,745.0788987,843.1272724,6012.7921103
7/25/2021 5:00:00 AM,7/25/2021,OFF PEAK,SUMMER,7/25/2021 6:00:00 AM,7/25/2021 5:00:00 AM,860.8842766,1094.1049312,1203.047159,159.1086559,1051.5623715,746.4411016,841.7253862,5956.873882
7/25/2021 6:00:00 AM,7/25/2021,ON PEAK,SUMMER,7/25/2021 7:00:00 AM,7/25/2021 6:00:00 AM,903.9854371,1125.306347,1255.3907855,174.8332863,1066.3625917,773.9585608,845.6248637,6145.4618721
7/25/2021 7:00:00 AM,7/25/2021,ON PEAK,SUMMER,7/25/2021 8:00:00 AM,7/25/2021 7:00:00 AM,975.2978569,1140.715491,1333.0096312,123.2267927,1074.6313495,749.7489097,838.2502448,6234.8802758
7/25/2021 8:00:00 AM,7/25/2021,ON PEAK,SUMMER,7/25/2021 9:00:00 AM,7/25/2021 8:00:00 AM,1057.0385816,1173.0534724,1412.486076,146.2368123,1063.5340621,756.3475352,845.5933598,6454.2898994
7/25/2021 9:00:00 AM,7/25/2021,ON PEAK,SUMMER,7/25/2021 10:00:00 AM,7/25/2021 9:00:00 AM,1126.7458755,1216.7586356,1489.0196457,162.3058362,1064.6138806,748.0279935,854.6950705,6662.1669376
7/25/2021 10:00:00 AM,7/25/2021,ON PEAK,SUMMER,7/25/2021 11:00:00 AM,7/25/2021 10:00:00 AM,1185.3925975,1232.3272702,1521.0666777,194.9486774,1097.7310609,727.3143061,866.8351919,6825.6157817
7/25/2021 11:00:00 AM,7/25/2021,ON PEAK,SUMMER,7/25/2021 12:00:00 PM,7/25/2021 11:00:00 AM,1227.4105794,1214.666681,1522.3720267,206.2313351,1106.6054684,706.7549099,884.3483823,6868.3893828
7/25/2021 12:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 1:00:00 PM,7/25/2021 12:00:00 PM,1254.1171015,1237.4075248,1562.4429194,216.7593511,1104.7489667,717.3666979,898.3198575,6991.1624189
7/25/2021 1:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 2:00:00 PM,7/25/2021 1:00:00 PM,1276.8449598,1256.2836765,1582.2431994,202.2030993,1117.5991403,714.7233113,916.6922714,7066.589658
7/25/2021 2:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 3:00:00 PM,7/25/2021 2:00:00 PM,1309.6869372,1259.7794147,1609.4859263,162.8021855,1111.0307468,713.5196262,937.6594015,7103.9642382
7/25/2021 3:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 4:00:00 PM,7/25/2021 3:00:00 PM,1351.4686929,1244.1650976,1623.0885523,206.7645438,1106.3960895,698.0480262,970.3809288,7200.3119311
7/25/2021 4:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 5:00:00 PM,7/25/2021 4:00:00 PM,1391.6025939,1255.2222439,1648.3710545,168.6629389,1137.2396819,669.5694486,990.1780491,7260.8460108
7/25/2021 5:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 6:00:00 PM,7/25/2021 5:00:00 PM,1379.5730961,1256.6505952,1626.9071062,200.9145768,1117.2903931,658.0485856,1004.484763,7243.869116
7/25/2021 6:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 7:00:00 PM,7/25/2021 6:00:00 PM,1346.8113452,1247.6435486,1583.3681789,235.6401452,1103.3884591,647.662429,1010.8477274,7175.3618334
7/25/2021 7:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 8:00:00 PM,7/25/2021 7:00:00 PM,1302.0333689,1256.108937,1552.9946671,200.6941401,1124.1150191,677.2107354,999.8300952,7112.9869628
7/25/2021 8:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 9:00:00 PM,7/25/2021 8:00:00 PM,1270.483808,1257.1994483,1517.0386885,179.4103927,1110.5866369,731.3078159,976.3206527,7042.347443
7/25/2021 9:00:00 PM,7/25/2021,ON PEAK,SUMMER,7/25/2021 10:00:00 PM,7/25/2021 9:00:00 PM,1218.2283782,1217.478233,1487.067197,211.7055204,1103.3347807,791.0291701,961.1477691,6989.9910485
7/25/2021 10:00:00 PM,7/25/2021,OFF PEAK,SUMMER,7/25/2021 11:00:00 PM,7/25/2021 10:00:00 PM,1104.2808476,1177.275562,1386.565603,195.1210411,1094.5856756,821.1342454,935.9954173,6714.958392
